gamelength,totalgoldblue,earlygoldblue,midgoldblue,lategoldblue,totalgoldred,earlygoldred,midgoldred,lategoldred,earlygolddiff,midgolddiff,lategolddiff,bKills,bTowers,bInhibs,bDragons,bBarons,bHeralds,rKills,rTowers,rInhibs,rDragons,rBarons,rHeralds,bluewin,Year,League_CBLoL,League_CLS,League_EULCS,League_IEM,League_LCK,League_LCL,League_LJL,League_LLN,League_LMS,League_MSI,League_NALCS,League_OPL,League_RR,League_TCL,League_WC,Season_Spring,Season_Summer,Type_International,Type_Playoffs,Type_Promotion,Type_Regional,Type_Season
36,53106,7984,25589,44964,49094,8437,26460,42101,-453,-871,2863,22,10,3,5,0,0,6,3,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
51,82428,10415,37081,66179,76518,10890,36719,64933,-475,362,1246,48,11,3,4,2,0,38,6,1,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
48,76042,10537,35851,65136,81255,10994,39401,68498,-457,-3549,-3362,38,6,1,2,1,0,52,11,3,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
48,82070,11390,38323,69977,73940,10931,36389,62077,458,1935,7900,48,11,3,3,2,0,34,3,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,55234,8317,26956,47894,62397,8731,26641,51515,-414,315,-3621,36,5,0,0,0,0,46,8,2,5,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
54,82216,11778,35845,68572,86904,12037,41202,70561,-259,-5358,-1990,28,9,3,1,2,0,40,10,3,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44,70343,10043,31947,54297,66931,9744,29793,51936,300,2154,2361,40,5,0,3,1,0,38,7,1,3,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,61904,8366,28037,51014,53090,7785,24513,43868,581,3524,7146,40,9,2,2,2,0,12,2,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,68062,7439,26625,52281,58928,8527,28529,46463,-1089,-1904,5818,28,10,3,1,2,0,20,3,0,4,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,64046,8316,27669,50061,53775,8049,25302,43875,267,2366,6186,40,8,1,4,1,0,16,3,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,49869,6713,22998,41110,40891,6580,21294,36199,133,1704,4911,34,8,1,3,1,0,12,2,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
49,76718,11362,34921,58453,70484,11221,35601,58160,141,-681,293,24,11,4,3,1,0,18,3,0,3,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,51600,5706,18848,35911,39322,5368,18650,30435,338,198,5476,48,9,1,2,1,0,6,4,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,66179,9037,28356,52179,55420,8251,27707,46452,786,649,5727,38,11,3,2,1,0,18,3,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,57735,7758,25738,46769,54914,8134,25510,46309,-375,228,460,32,9,2,2,1,0,20,3,0,1,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
49,82259,11587,39052,64424,76730,10893,37645,65832,694,1407,-1407,48,7,2,1,2,0,36,9,2,5,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,59733,7131,26000,44340,42484,6794,21265,35162,337,4735,9178,30,9,1,2,1,0,6,1,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
55,77358,12485,39656,64209,89012,12193,41603,72431,292,-1946,-8221,22,3,0,4,0,0,40,10,5,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42,65164,9421,32966,57320,70763,9212,30447,55984,209,2518,1336,26,6,1,3,0,0,50,10,3,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,39904,5295,18917,32516,48307,5357,18507,34781,-61,410,-2265,6,3,0,1,0,0,28,7,1,2,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,61087,8037,26548,45916,51373,8193,25228,42139,-156,1320,3777,32,8,1,3,1,0,4,2,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43,72309,9331,32024,59232,68900,9890,32122,56843,-559,-98,2389,50,11,5,2,1,0,32,5,0,3,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,58039,9649,31120,49124,66769,8422,28112,49469,1227,3008,-345,24,9,2,4,0,0,28,8,1,1,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,56243,8786,27549,44780,70038,8619,29454,53707,167,-1905,-8927,6,1,0,0,0,0,16,11,3,5,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,38237,5455,17816,30523,51197,5311,18900,36621,144,-1084,-6099,4,0,0,0,0,0,20,7,1,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,64609,8147,27956,48024,57277,8232,26414,48064,-84,1542,-40,30,11,3,3,1,0,14,4,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43,79464,9880,34475,62087,62037,9003,29412,51596,877,5063,10491,38,11,4,3,2,0,18,1,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,37925,5331,16939,29684,52864,5453,19467,38442,-123,-2528,-8758,2,2,0,1,0,0,30,10,2,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,69685,8302,31305,56827,59396,7800,29777,48605,502,1528,8223,38,11,4,4,2,0,22,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,61957,8262,27183,47933,54565,7904,26763,44998,358,421,2935,26,9,1,5,2,0,12,3,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,63642,6645,27647,47491,45608,7171,23304,36994,-526,4343,10497,48,10,1,3,1,0,18,1,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,49890,7485,25071,42011,67174,8972,30342,52898,-1487,-5272,-10887,10,2,0,1,0,0,30,8,1,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,44914,5055,18226,33349,30762,5016,14803,25389,38,3423,7960,36,9,2,1,1,0,2,1,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
45,64706,9711,30844,52877,72848,9364,32957,58942,347,-2114,-6065,24,5,1,2,0,0,32,8,1,4,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,65538,8312,27963,50447,61945,7856,28150,49799,457,-188,649,34,7,1,4,0,0,14,6,0,0,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,72950,8211,28950,57459,63709,8361,26196,46372,-151,2754,11087,42,11,3,2,1,0,34,4,0,3,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,54485,5260,21380,40097,40112,5236,18126,31573,24,3254,8524,40,9,1,2,1,0,20,1,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,67250,8666,31301,51640,59119,8324,27507,48354,342,3794,3285,26,10,2,2,1,0,8,6,0,3,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,58211,8569,27238,46279,51905,8117,25466,42511,452,1772,3768,16,7,1,4,1,0,10,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
57,84312,12244,40466,69430,90080,11824,44385,75582,420,-3919,-6152,28,8,2,4,2,0,52,9,3,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52,76272,11136,34817,60926,84286,10417,33990,63510,719,827,-2584,24,8,3,2,0,0,52,10,5,4,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,49496,5772,19692,37686,34210,5410,17843,29140,362,1849,8547,34,11,3,3,1,0,2,1,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
51,84997,10582,40059,69635,81065,9962,35541,64661,620,4518,4974,42,6,0,2,2,0,44,9,2,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,44836,7874,23912,38781,55379,8338,24812,46160,-464,-900,-7380,2,2,0,1,0,0,20,11,3,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,58277,7877,28150,48289,66597,8674,29847,50430,-796,-1697,-2141,32,4,0,1,0,0,46,8,1,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
49,74492,10712,36575,59769,77989,10139,34435,61982,573,2140,-2213,26,5,0,3,1,0,32,10,2,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42,59068,9272,28654,49530,68011,10154,32130,57273,-882,-3476,-7743,12,4,0,2,0,0,24,8,1,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,38515,6507,19795,34595,53568,6692,23097,44992,-185,-3302,-10397,18,1,0,0,0,0,40,11,3,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,50572,6413,25657,40531,65398,6589,25943,47217,-176,-286,-6686,16,4,0,2,0,0,44,9,1,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
58,87547,13190,41428,72535,88430,13065,41384,69014,125,44,3521,16,7,2,4,2,0,22,11,4,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,64366,8250,28996,51561,56482,8975,28828,46463,-726,168,5097,44,9,1,4,1,0,18,5,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,45469,6798,20930,36662,57879,6711,21994,44498,87,-1063,-7836,14,3,0,1,0,0,42,9,1,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,49417,6026,19548,34553,36006,5696,17760,28643,330,1788,5910,42,8,1,3,1,0,12,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,46435,6966,22524,37443,56344,6664,22585,40174,302,-62,-2731,10,3,0,2,0,0,28,9,1,2,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,43827,7022,20023,37414,61350,6487,23655,47176,535,-3632,-9762,12,2,0,1,0,0,42,9,1,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
60,91259,13832,52087,78028,103209,13306,46017,90832,526,6070,-12805,52,11,7,4,2,0,54,7,1,4,2,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,45511,6445,21456,38673,55843,6483,23966,46100,-38,-2510,-7427,4,3,0,0,0,0,26,10,2,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,54459,5513,20741,40765,41152,5025,17730,31774,488,3010,8991,46,9,2,2,1,0,16,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,62375,8665,28484,50571,55244,7979,27590,48887,685,894,1684,40,10,2,2,1,0,20,5,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,61045,7730,29983,50931,67903,7557,28097,50797,173,1886,135,24,6,0,1,0,0,50,10,2,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
35,59739,6915,22475,45594,52835,6743,23292,42228,172,-816,3366,44,10,2,1,1,0,22,4,0,3,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33,44686,6972,21951,37845,58131,6148,24955,49133,824,-3004,-11288,8,3,0,0,0,0,44,10,3,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
26,50527,5398,18186,37114,35794,5763,16595,29556,-365,1591,7559,44,9,1,1,1,0,8,3,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
43,74902,9750,34612,59590,66503,9605,32670,55593,144,1942,3996,40,10,2,4,2,0,18,5,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32,47790,6863,20473,38177,56505,6372,22462,40511,491,-1989,-2333,10,4,0,1,0,0,26,9,1,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
26,37363,5224,16169,29578,52401,6023,20802,38749,-798,-4633,-9170,16,2,0,1,0,0,58,11,2,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41,62495,8205,27604,49275,65895,8121,29255,52425,84,-1652,-3150,14,5,0,0,0,0,40,10,2,5,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33,60542,6641,24662,48468,47104,6629,23386,41073,11,1276,7395,42,9,1,3,1,0,18,1,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,70224,8910,30367,55134,55346,8036,26671,45822,873,3695,9312,24,10,4,3,3,0,16,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
42,59369,9654,30194,51059,67274,9582,30313,54302,71,-119,-3243,16,4,0,3,0,0,24,9,1,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32,57727,7581,22368,42041,41819,6006,20562,34614,1575,1806,7427,36,8,1,3,1,0,14,2,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,54599,8039,27305,46868,62283,7880,28746,49883,159,-1442,-3015,8,4,0,0,0,0,20,11,2,6,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
42,58567,10154,30671,50410,70070,10156,32539,53500,-2,-1868,-3090,18,2,0,1,0,0,36,10,2,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30,40653,6295,19505,34406,54312,6602,23612,44847,-307,-4107,-10442,18,1,0,0,0,0,40,8,2,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30,40702,6565,21987,35685,55475,7418,23412,45093,-853,-1425,-9409,14,1,0,1,0,0,44,10,2,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
38,64528,8098,26318,50256,55838,7723,24927,44340,375,1391,5916,36,10,3,5,1,0,16,2,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
42,65078,10029,30381,57029,60374,9624,31272,51913,405,-891,5116,34,8,2,2,1,0,12,5,0,2,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41,58010,8007,27498,45784,73587,8721,29746,55628,-714,-2248,-9843,14,2,0,1,1,0,42,9,1,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30,52776,6723,22222,40670,41826,7020,20830,36113,-297,1392,4557,34,9,1,2,1,0,14,1,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
37,53449,7812,25294,45730,66772,8271,26326,53621,-459,-1032,-7891,6,3,0,2,0,0,30,9,2,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
34,47287,6194,23735,39323,51638,6258,22599,41474,-63,1135,-2152,8,5,0,3,0,0,22,9,1,2,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
43,60092,9020,30558,51746,69228,8868,30601,52071,152,-42,-325,14,6,0,1,1,0,34,10,2,4,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
35,61839,6663,24308,44236,47550,6316,22285,37945,347,2024,6291,40,9,1,4,2,0,8,5,1,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33,47200,6230,22437,39608,57702,6300,25577,45381,-71,-3140,-5773,14,3,0,1,0,0,28,11,3,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41,65624,7781,29373,50267,63864,7420,27108,48655,361,2265,1612,20,8,2,2,0,0,20,4,0,2,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,53994,7769,25284,42979,63563,8745,30000,51100,-976,-4716,-8120,18,2,0,1,0,0,32,10,3,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,65742,8136,31235,53487,56237,7959,25355,47094,177,5880,6393,30,8,2,4,1,0,20,2,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
40,56249,8090,25774,46190,62935,8471,29499,51695,-381,-3725,-5504,10,3,0,2,1,0,16,10,2,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
47,76885,9733,31934,58732,69673,9448,31783,56979,284,151,1753,38,11,3,4,1,0,4,5,0,1,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
32,56427,7231,23406,42875,40899,6952,19919,32735,279,3487,10141,36,11,4,2,1,0,8,2,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30,40969,6783,21615,35377,51526,6668,20926,42892,115,689,-7515,4,4,0,2,0,0,28,9,1,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
44,74402,9154,33155,56908,67254,9088,33006,55637,66,149,1271,34,10,2,2,1,0,28,4,0,3,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
40,58650,8148,26521,49736,65957,8316,28528,49526,-168,-2007,210,24,3,0,4,0,0,26,9,2,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
28,48824,5199,19432,40095,39483,5390,17956,32192,-191,1476,7903,42,11,3,2,1,0,20,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
54,77435,12523,38851,65693,85315,11824,40043,69454,699,-1192,-3761,22,5,0,2,0,0,38,11,4,3,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
56,89033,11853,38923,70055,82133,12580,41419,66557,-728,-2496,3498,30,10,2,3,2,0,22,6,0,4,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
44,70867,8996,30197,52443,63282,9236,30021,50960,-241,176,1483,40,11,2,4,1,0,24,4,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,63801,8477,28828,51437,51219,8631,24155,40268,-154,4673,11169,26,10,3,3,2,0,8,1,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,60583,8264,27184,45209,61941,8229,30362,51240,35,-3178,-6030,16,8,1,1,1,0,10,4,0,3,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,65831,8097,29598,50200,55467,7979,25249,45887,118,4349,4313,38,11,2,3,1,0,12,4,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33,51415,6795,23841,42401,44254,6612,21771,38187,183,2069,4214,10,9,2,0,1,0,2,1,0,3,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
37,56315,8227,28407,46893,62252,7980,24871,47982,247,3536,-1089,28,3,0,3,0,0,46,7,1,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
40,66758,8145,30221,48545,53239,8081,26032,43465,64,4189,5080,34,11,3,3,1,0,6,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
32,47545,6174,21032,38766,60925,7338,23650,44189,-1164,-2618,-5423,30,3,0,2,0,0,54,9,1,2,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,60694,6484,23056,44548,47542,6483,21167,37793,1,1890,6755,50,8,1,3,2,0,18,3,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,53620,6781,22050,42301,57121,6872,22587,45271,-90,-537,-2969,14,6,0,0,0,0,34,9,1,3,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,59680,8050,28646,50762,68718,7797,28326,52132,252,321,-1370,14,5,0,1,0,0,38,9,1,2,2,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,58564,6763,27125,43915,49605,6470,22210,40999,293,4915,2916,32,8,1,2,1,0,24,3,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37,61485,7971,26711,45864,56242,8432,27263,46876,-461,-552,-1012,30,8,1,2,1,0,8,5,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31,57183,6714,23661,42123,40762,6392,19551,34482,322,4110,7641,42,10,2,3,1,0,4,3,0,0,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,59440,6741,25452,44563,49671,6822,23124,40185,-81,2329,4378,32,11,3,3,0,0,8,2,0,0,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,47705,6550,24040,39754,61145,6956,25761,49453,-405,-1721,-9699,14,3,0,2,0,0,54,10,1,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,45360,5493,20538,36384,53695,5829,21488,37344,-336,-950,-960,34,2,0,1,0,0,50,9,1,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,65286,7485,26427,51524,54030,8501,30476,46780,-1016,-4050,4744,50,10,2,2,2,0,26,5,0,1,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39,57520,8029,29476,49872,62716,8523,28976,49645,-494,500,227,18,7,1,4,0,0,28,7,1,0,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32,46313,6796,21920,38734,54840,6552,19924,39350,244,1996,-616,4,4,0,1,0,0,24,10,1,1,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,41965,5319,18093,33096,53893,5264,18069,37219,55,24,-4123,10,3,0,0,0,0,38,10,2,2,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
58,81562,12393,41897,69268,95250,12306,43314,78264,87,-1417,-8995,18,6,0,2,0,0,38,9,2,5,3,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42,72884,9240,34852,60410,65151,9142,30964,56432,98,3887,3978,38,11,3,3,2,0,24,4,0,1,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45,76987,10478,37280,65123,87390,11112,37433,69437,-634,-153,-4314,26,5,0,0,0,0,44,10,1,5,2,2,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28,38782,5763,18616,30733,55713,6018,20629,41885,-255,-2013,-11152,14,2,0,1,0,0,34,10,2,1,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41,65849,9137,30771,51672,74982,9285,28567,57061,-149,2204,-5389,32,4,0,1,0,1,32,11,5,4,2,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
62,113742,16031,50087,92059,99071,14848,45586,82196,1183,4501,9863,36,10,5,4,4,1,24,6,1,3,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
37,62796,9034,28562,51196,52319,8533,26309,43988,501,2254,7208,28,9,3,2,1,0,12,2,0,3,0,0,1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36,56090,9306,29925,48347,65424,9028,29964,52815,278,-39,-4468,12,3,0,0,0,1,32,11,1,3,1,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
32,60468,7825,26442,43976,51660,7219,23848,41948,607,2593,2028,42,9,1,2,1,1,12,5,0,1,0,0,1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
